389767 1.01724 1.01016 1.00571 1.01156 1.01405 1.01218 1.02843 1.0183
389768 1.01656 1.00911 1.0044 1.00823 1.01434 1.01123 1.02492 1.01473
389904 1.01655 1.01403 1.01027 1.00839 1.01236 1.01767 1.03595 1.02244
389906 1.01342 1.01012 1.00558 1.00479 1.01476 1.01589 1.03207 1.01806
389907 1.01718 1.0138 1.01036 1.00907 1.01303 1.01424 1.03511 1.02255
389908 1.01807 1.01563 1.0106 1.01 1.01357 1.01449 1.03636 1.02267
389909 1.01632 1.01587 1.01022 1.00942 1.01411 1.01634 1.03485 1.02195
390026 1.01146 1.00655 1.0044 1.00685 1.0139 1.0156 1.02341 1.01458
390029 1.00922 1.0034 1.00478 1.00316 1.01225 1.01218 1.02188 1.01328
390030 1.01284 1.00698 1.00625 1.00664 1.01317 1.01221 1.02266 1.01416
390031 1.0143 1.00986 1.00584 1.00777 1.01487 1.01278 1.02394 1.01492
390032 1.0104 1.00598 1.00545 1.00544 1.01352 1.01432 1.02206 1.01306
390033 1.01242 1.00723 1.00243 1.00826 1.01249 1.01281 1.0234 1.01479
390038 1.01138 1.00698 1.0088 1.00632 1.01614 1.01026 1.02468 1.0152
390039 1.00992 1.00428 1.00392 1.0054 1.01295 1.01163 1.02092 1.01263
390174 1.0128 1.00884 1.00758 1.00847 1.01315 1.01255 1.02504 1.01791
390175 1.00702 1.00581 1.00155 1.0032 1.01545 1.0133 1.02179 1.01205
390176 1.01023 1.00348 1.00265 1.00407 1.01535 1.01181 1.02204 1.01431
390230 1.00963 1.00591 1.00479 1.0035 1.01314 1.00946 1.02451 1.01594
390231 1.01282 1.00953 1.00566 1.00659 1.01366 1.01141 1.02697 1.01766
390232 1.01318 1.01213 1.0057 1.00909 1.01453 1.01267 1.02729 1.01834
390234 0.972128 1.00784 1.00566 1.00833 1.01476 1.01562 1.03132 1.01796
390236 1.00764 1.01552 1.00886 1.00489 1.01624 1.01154 1.02973 1.01787
390237 1.01279 1.01033 1.00678 1.00812 1.01595 1.01215 1.02511 1.01626
390239 1.01095 1.00882 1.00485 1.00709 1.01637 1.01396 1.02307 1.01547
390306 1.00954 1.00454 1.00438 1.00774 1.01269 1.01018 1.022 1.0157
390311 1.00677 1.00168 1.00296 1.00184 1.00995 1.01179 1.01777 1.01208
390312 1.01057 1.00584 1.00557 1.00606 1.01251 1.01412 1.01991 1.01302
390313 1.00846 1.00495 1.00491 1.00713 1.01236 1.01082 1.0187 1.01283
390314 1.00363 0.999968 1.00184 1.00205 1.01057 1.00885 1.01387 1.00807
390315 1.00818 1.00272 1.00285 1.00457 1.00962 1.00908 1.01675 1.0109
390316 1.00725 1.00314 1.00139 1.00392 1.01045 1.00905 1.01684 1.01167
390318 1.00488 1.00018 1.00138 1.0015 1.01204 1.0098 1.01466 1.00841
390319 1.00549 0.997789 1.00237 0.999569 1.0124 1.01134 1.01416 1.0091
390418 1.00704 1.0007 1.00408 1.00272 1.01256 1.00921 1.01498 1.00988
390419 1.00302 0.996236 1.00067 0.998757 1.01146 1.00936 1.01257 1.00754
390421 1.00549 0.997472 1.00113 1.0015 1.01227 1.01174 1.01474 1.00863
390422 1.00439 0.997254 0.998996 0.99954 1.01262 1.0104 1.01331 1.00768
390423 1.00387 0.997592 0.998911 0.999577 1.0129 1.01178 1.01232 1.0079
390424 1.00685 0.999108 1.00061 1.00236 1.01332 1.01086 1.01347 1.00904
390425 1.0051 0.998821 0.999572 1.00077 1.01182 1.01122 1.01288 1.00696
390507 1.00343 0.995483 0.998827 1.00126 1.01208 1.01339 1.01528 1.00833
390510 1.00458 0.996932 0.999058 1.0013 1.01406 1.01176 1.01508 1.00857
390511 1.00336 0.997411 1.0014 1.00355 1.01479 1.0109 1.01581 1.01099
390512 1.007 0.999573 1.00346 1.00173 1.01576 1.01155 1.01625 1.00886
390515 1.00861 1.00045 1.00007 1.00507 1.01601 1.01626 1.01663 1.01065
390517 1.00737 0.999432 1.00087 1.0036 1.01462 1.01407 1.01634 1.00958
390518 1.00198 0.993786 0.996746 0.998701 1.01397 1.01218 1.01202 1.00585
390519 1.0046 1.00108 0.999319 1.00165 1.01639 1.01246 1.01269 1.00929
390537 1.00213 0.993646 0.996378 0.998339 1.01224 1.01119 1.01095 1.00564
390538 1.00421 0.996595 0.999504 1.00207 1.01395 1.01031 1.0123 1.00751
390539 1.0063 0.999459 1.00275 1.00271 1.01476 1.01408 1.01456 1.00977
390540 1.00351 0.997217 0.99981 1.0007 1.01404 1.01297 1.01143 1.00597
390541 1.0059 0.999649 1.00057 1.00348 1.01473 1.01265 1.0145 1.0092
390542 1.00252 0.998293 1.00447 1.00758 1.01611 1.01347 1.01129 1.00561
390613 0.997711 0.991267 0.995939 0.995476 1.00767 1.00639 1.00449 0.998111
390615 0.996301 0.99076 0.993078 0.998927 1.01156 1.00751 1.00712 1.00005
390653 0.99848 0.994409 0.998268 0.999463 1.01315 1.00923 1.01027 1.00373
390667 1.00303 0.99763 1.00172 1.00489 1.01234 1.01194 1.01432 1.00641
390669 1.00171 0.994728 0.999189 1.00358 1.01326 1.01549 1.0134 1.00543
390670 1.00237 0.996958 1.0014 1.00484 1.01295 1.01044 1.01374 1.00732
390674 1.00196 0.999225 1.00285 1.00471 1.01489 1.01468 1.0132 1.00631
390677 1.00293 0.998363 1.00425 1.00576 1.01703 1.01396 1.01264 1.00442
390942 1.00019 0.997298 0.99996 0.997523 1.01202 1.01272 1.00667 1.00293
390943 0.999501 0.994763 0.997492 0.998174 1.01423 1.01467 1.00917 1.00386
390944 1.00449 1.00111 1.00274 1.00493 1.01613 1.01518 1.01363 1.0085
390946 0.999763 0.994886 0.996231 0.998447 1.01129 1.01398 1.01278 1.00596
390952 1.0048 0.992623 1.00171 1.00083 1.01473 1.01738 1.02047 -1
390954 0.998209 0.997563 0.995465 1.00061 1.01488 1.01241 1.01437 -1
390955 1.00344 0.996344 0.998925 1.00225 1.01488 1.01337 1.01012 -1
390958 1.00182 1.00389 1.00154 0.998472 1.01108 1.00986 1.01196 1.00573
390959 1.00153 0.998031 0.998889 1.0009 1.01368 1.01081 1.01405 -1
390961 1.00251 0.994448 0.99579 0.998847 1.01715 1.01499 1.01228 1.00607
390962 1.00337 0.998996 1.0017 0.999191 1.01657 1.01468 1.01513 1.00785
390963 1.00021 0.994409 0.996917 0.997713 1.01459 1.01027 1.01299 1.00602
390964 1.00288 0.99932 0.999397 1.00152 1.01497 1.01368 1.01541 1.00752
390965 0.996181 0.991606 0.990592 0.994067 1.01455 1.01577 1.00909 1.0012
390966 0.999015 0.995793 0.997047 0.998468 1.01465 1.01506 1.01008 1.00432
391036 0.997303 0.991993 0.991507 0.994979 1.01592 1.01428 1.00854 1.00067
